created_at;id_str;full_text;retweet_count;favorite_count
20190919 152444;1174705894069809152;@JeanieWherry We ❤ your tweet And would love to share it. Reply w #ShareMyTargetStyle if you give us consent to use your tweet in our paid, digital amp social advertising. Replying confirms you agree to these requirements. Termsconditions .coUwo3exIcGj;0;0
20190919 151530;1174703568764440579;@AngelaSparkman We ❤ your tweet And would love to share it. Reply w #ShareMyTargetStyle if you give us consent to use your tweet in our paid, digital amp social advertising. Replying confirms you agree to these requirements. Termsconditions .coUwo3exIcGj;0;0
20190919 143524;1174693479689216001;@CarolineMoss We love ending our day with you. ❤️;1;19
20190919 143352;1174693091216900096;@SomebodysParent Too cool for school. 😍 #Target20;0;1
20190919 143152;1174692587128664064;@Jasmineblu It was made for you. 💛;0;10
20190919 142703;1174691374685478913;@annndrrrrea Youre thriving. ✨;0;1
20190919 142641;1174691283136405505;@GoBobbo Youre just making sure you always have a reason to return. 😉;0;1
20190919 142557;1174691100935806984;@nickiiplat Okay, but, same.;1;1
20190919 142534;1174691004320030723;@NthnShrtofGREAT We sure do. 😘;0;0
20190919 142512;1174690911038713858;@KylenMills Its as good as it looks. 😋;0;0
20190919 142441;1174690779425583110;@Avery2Mayer 👀;1;0
20190919 142332;1174690490932965377;@SoVeryGorgeous Mood.;0;0
20190919 142322;1174690448771833858;@CashmereBrown Is there such a thing?;0;1
20190919 142302;1174690364567052289;@mariaelisaaa We second that.;0;2
20190919 142248;1174690305955770373;@Melissalyyssa .coJjjDhJfl4f;1;3
20190919 142210;1174690148967178240;@lovelyjaydee Worth it.;0;0
20190919 142151;1174690068897906696;@geeexoo We feel that.;1;1
20190919 135824;1174684167529017344;@sirensecretsss We miss you more. 💕;1;2
20190919 135728;1174683932719271936;@kaiiley Love that for you.;0;0
20190919 135251;1174682771010334720;@claudiaaromee Shell understand...;0;1
20190919 134804;1174681564803948545;@heyjulesxo Lucky us! 😍;0;1
20190919 134745;1174681487440064512;@amanggg Dont worry, we got you.;1;0
20190919 134733;1174681435493601281;@ahyer4 🙋;0;0
20190919 134713;1174681351481675776;@jessdore04 Probs not, youre good.;0;2
20190919 044236;1174544294415339521;@StealthedArrow We missed you! 😘;0;1
20190919 043842;1174543314474999813;@almaacruuz Enough said. 🎃;0;1
20190919 025043;1174516138694402048;@kaileypayne It seems reasonable to us!;1;2
20190919 024343;1174514375023104001;@NthnShrtofGREAT .coVAms4Ei2g2;0;0
20190919 023119;1174511257338228736;@sarahinkc When you know, you know.;0;3
20190919 022344;1174509347998699520;@withmedear We ❤these so much.;0;0
20190919 021305;1174506669679828993;@xobeckky Weve outdone ourselves, truly.;0;1
20190919 021141;1174506313969258497;@DrDavidBanner This is an excellent #TargetFind! 👻;0;1
20190919 020928;1174505758471442432;@heylyan The world is your oyster. ♥;1;1
20190919 020427;1174504496157941761;@itsnyeshu Its true. 💁;0;0
20190919 020324;1174504231191175168;@catuallie This is incredible. 😂;0;1
20190919 020045;1174503564707848192;@zarnia Get on her level. 👻;0;1
20190918 221031;1174445624265248768;@DudleyTapirs Who won?! 😍;0;1
20190918 220951;1174445455796842502;@RaisingGus Its official...were obsessed with you!;0;4
20190918 220843;1174445171016122368;@xRevengeCOD We see all the things. 😉;0;1
20190918 220741;1174444911795548160;@weidlemaddison We just wanna see you!;0;1
20190918 220725;1174444843466141698;@Foreveramariss We love a good theme!;0;2
20190918 220621;1174444576322588674;@melaniellucas Looking forward to it. 💁‍♀️;1;1
20190918 220537;1174444390091231232;@lizavelar21 #TargetRun pros!;0;0
20190918 204651;1174424569228275712;@maddestmao We couldnt agree more. ❤;0;0
20190918 204604;1174424371315773440;@jrodriguez713 We felt this. 😅;0;0
20190918 204110;1174423137812979713;@kimhyun Be nice. 😂;0;1
20190918 204015;1174422908610981893;@allisonshouse Or its a sign you should come back for your phone. 😂;1;4
20190918 203724;1174422189950603264;@PaintYourDragon It was recently a full moon... 🌕;0;1
20190918 203610;1174421880914268160;@vanessavaquera We do the same. 🙃;0;1
20190918 194334;1174408642591956992;@tracyskinny On it. 😉;0;3
20190918 193447;1174406432659333120;Going to Mars. Yall need anything? .co6ueuwWihsH .coZXHQBQ1yJy;21;199
20190918 190320;1174398517068140547;@AmandaWoller We all know who the costume is really for. 😂;0;1
20190918 190100;1174397930339520513;@rudelovers Honestly, same. 🙃;0;0
20190918 185723;1174397018233626624;@makennalane Were including everyone in our #TargetRuns. ❤;1;1
20190918 185345;1174396106832252928;@greyskyemorning Its raining over here too. 😭;0;0
20190918 160654;1174354115859812352;@ButchOnTap This is a mood.;0;0
20190918 160642;1174354064534097921;@nagintoumari Sounds about right. 🙃;0;1
20190918 160625;1174353995462270976;@nozuka Patiently waiting;1;1
20190918 160604;1174353906887008256;@enimsajxcp Actually, youre thriving. ✨;0;1
20190918 160430;1174353510885990400;@jkrizo94 We miss you more. 💕;0;1
20190918 160405;1174353408595288064;@PFGeeks Your wife is a #TargetRun legend.;0;6
20190918 160337;1174353290764722179;@Kissinginstarss Thats all you need planned!;3;19
20190918 160308;1174353167590612992;@KatieRadio1 No one can just grab a couple...;0;1
20190918 151823;1174341907314556937;@sabscarp We feel that.;0;1
20190918 151809;1174341846820110337;@miareyess 👀;0;0
20190918 151751;1174341773591793667;@brightonbanyai Fair point.;0;6
20190918 151705;1174341578078466048;@CallMeAri At least you know now. 😉;0;1
20190918 151646;1174341498596462593;@allyxxo We think thats a great idea. 😍;0;1
20190918 151214;1174340357972254720;@XtinaKorp Your #TargetLittle looks out of this world! 🚀;0;0
20190918 151141;1174340221049147392;@CamrynHatstat But its our favorite part of the day...;1;3
20190918 151107;1174340078828756993;@dzewde Love that you call it smellygood.;0;0
20190918 145336;1174335668690046977;@InternallySweet That sounds like the best #TargetRun of all time. 🙌;0;0
20190918 143002;1174329737742835712;@sarriepeele We have the same love language. 😉;0;2
20190918 142747;1174329174246531072;@ArmyLoveMilSO Teach us your ways. 🙌;1;1
20190918 142619;1174328806070505472;@CxitlinRxse What did she expect? 😂;0;3
20190918 043253;1174179462759485442;@AmaraInSeattle A perfect end to the day! 👻;0;1
20190918 042703;1174177993310253062;@erinkarat You are the best! 😍;0;0
20190918 041851;1174175928597078017;@theREALtiffegan .cohYxCHI1KLI;1;1
20190918 041747;1174175660715196416;@jacqueliness Your #TargetLittle enjoys the simple things in life!;0;1
20190918 041550;1174175171596492801;@LaLaloveit 😘;0;0
20190918 040233;1174171826404122628;@CharmiBtle .coDCIVDaps56;0;0
20190918 035558;1174170173223264256;@karinnnna Why are we this way?;0;2
20190918 035033;1174168809579655169;@TheOtherLori This was definitely a necessity.;0;2
20190918 013408;1174134478651961344;@jdpalmatier1016 Were obsessed with this #TargetLittle. 😍;1;1
20190918 012009;1174130957667971072;@Shmaeee Hes got his priorities in order. 😉;0;0
20190918 011944;1174130853829632000;@AbigailRoseDeL1 Putting the all back in fall!;2;7
20190918 011901;1174130674569269250;@JeanieWherry You  us  relationship goals ♥;0;0
20190917 223021;1174088228971921408;@asoriano11 You know youre our favorite. ❤️;0;0
20190917 222902;1174087896460083201;@CasualKevinj Congrats, Kev! 😉;0;1
20190917 222139;1174086037666185216;@ladrama So spooky its great! 👻;0;1
20190917 221605;1174084636869320705;@merindafarias This just made our day!;1;2
20190917 221358;1174084102015856640;@stephanie2986 Tis the season! 🎃;1;1
20190917 221318;1174083934226976768;@theREALtiffegan We hope you feel better! ❤️;1;3
20190917 201835;1174055065260371970;@carriemeaway We do the same, dont worry. 😘;0;2
20190917 201233;1174053547480092673;@MunozJuan817 We honestly dont know what to say...;1;2
20190917 200851;1174052617770754049;@ajfeuerman We love this and you. ❤️;0;1
20190917 193451;1174044060098736130;@RothwellEddie 👀;0;2
20190917 193414;1174043904448114689;@michelleoreo Hey, girl! 💁‍♀️ #LetsTarget;0;1
20190917 192430;1174041454601232385;@AuntieMarlena Falling in love!;0;1
20190917 192247;1174041024651563009;@mariofan1981 We can relate!;0;2
20190917 192202;1174040835094142982;@KlaPatton Anytime! #LetsTarget;0;1
20190917 191729;1174039690497994754;@GoFastMommyAmy This is what #TargetRun dreams are made of!;0;0
20190917 191614;1174039376571052032;@LaLaloveit Were just trying to see you!;1;0
20190917 190408;1174036329816121347;We dont know who needs to hear this but... #LetsTarget;113;544
20190917 173152;1174013111503851520;@omgitsbeegee We dont recognize you...;0;6
20190917 172822;1174012230276452353;@MDBSings We can feel it from here. 😍;1;1
20190917 172448;1174011331634237440;@ixxhuda Can we join? ☺;1;1
20190917 172109;1174010412452499456;@taaaybaaaby7 But wed miss you. ❤;1;3
20190917 171828;1174009738079682563;@DanaCerrillo True.;1;1
20190917 171332;1174008498750930945;@kfranalltheway Bold strategy, but its a good one.;1;1
20190917 170443;1174006277925564416;@mandaarodz Well see you soon. 😂;1;5
20190917 170127;1174005455527567360;@JannahEverAfter Same.;1;11
20190917 165819;1174004668562857987;@JW11NG We love you too. ❤;1;7
20190917 165439;1174003745644044289;@angexx33 Were so in. 🙌;1;1
20190917 164706;1174001845053853696;@yazmineluna We respect that. ❤;2;7
20190917 164233;1174000701548224513;@kellmichele And thats okay with us. 😂;0;2
20190917 160507;1173991278985527296;@SaraRocketss We think thats a great idea. 😍;0;0
20190917 160411;1173991045534760960;@theblackfarrah Our favorite tradition. ♥;1;1
20190917 155926;1173989849285701633;@MunozJuan817 Are we not enough?;1;4
20190917 155607;1173989014703136774;@Mark2 🙋;0;0
20190917 155540;1173988901461135363;@SUBURBIACAL We got you boo. 👻;1;2
20190917 155457;1173988720799887366;@CookieCrisssp Story of our life. 🙃;0;1
20190917 155241;1173988149271375873;@xhallowseve Us every day.;1;1
20190917 155019;1173987556083589120;@christoneflores Same time today?;0;1
20190917 144454;1173971091909484545;@asoriano11 We love Kev.;1;1
20190917 144424;1173970968051703808;@iamasnack Patiently waiting;1;2
20190917 144404;1173970883536392193;@escaleramanda You got through Monday, you deserved it.;1;2
20190917 144325;1173970717907533824;@dymondb Love that for you!;0;0
20190917 144105;1173970132038836227;@carinovolpeart This is bootiful! 👻;0;0
20190917 144001;1173969865595654144;@DaniD1515 We have your cart ready!;0;1
20190917 143926;1173969716064530432;@WhiteGirlrdtrip We miss you both already!;0;1
20190917 143435;1173968495870169088;@triSARAHt0ps Treat yourself. 🎃;0;2
20190917 143415;1173968411652763649;@coolchris0508 Theres a right answer.;0;0
20190917 143346;1173968289304850432;@AmyR0220 Were waiting with open doors! 🤗;0;1
20190917 133543;1173953680753745920;@RegInNeverland Probably. 😇;1;1
20190917 133103;1173952505908252673;@AlexisBrackens We wouldnt blame you if you came back anyways. 😉;0;0
20190917 040639;1173810473122377728;@absmith92 😘;0;0
20190917 035848;1173808495122165763;@nikolezane Your #TargetLittle is the best. ❤;0;1
20190917 034037;1173803918758989824;@dazzlingxhaze Love! 💖;0;2
20190917 033132;1173801634931126272;@annamamaa We believe in you.;0;0
20190917 032828;1173800863028207621;@TheTimSnyder We feel that. .cotK0dwz301s;0;1
20190917 032258;1173799478589046784;@MrsJenniferK Honestly, could they be any cuter!?;0;1
20190917 024736;1173790578389262337;@princessslizzz .coTAl3NBMqLH;0;0
20190917 024349;1173789627657936896;@danthepixarfan We love these to infinity and beyond!;0;1
20190917 014429;1173774694790643714;@lencexo Live your best life, head to Target. 😃;1;5
20190917 014141;1173773988423770112;@gratefulred This made us laugh out loud. 👻;0;1
20190917 013815;1173773124929839106;@Hannahcw She couldnt be more adorable. ✨;0;0
20190917 013430;1173772182951997441;@tiffanyfrann Oh noooooo 😉;0;0
20190917 013153;1173771524014247936;@SweeeetTeeee Rushes to get ready .coBGwoUBXeGz;0;0
20190916 233318;1173741679410667521;@grahambriannaa Youre never alone when youre​ with us. 🙃;0;2
20190916 233059;1173741097891389440;@absmith92 Is it the weekend yet?! 😍;0;1
20190916 232959;1173740846870646786;@MNRN999 This is the content were here for!;0;1
20190916 232857;1173740584965746691;@SummerRaimondi Fall #TargetStyle goals!;0;2
20190916 232111;1173738629887418371;@MaryG0401 Run, Mary! Run!;0;2
20190916 231630;1173737451606695937;@KChenoweth Cant wait to have your new album on repeat!;1;12
20190916 231347;1173736771475169280;@skylarsd Love you more.;1;1
20190916 230941;1173735736694181888;@bncaaxo Youre a #TargetRun pro.;0;1
20190916 230834;1173735456086867969;@lydiiaaa Its spooky szn. 👻;1;3
20190916 230748;1173735261974552577;@edgeofme Never change​!;0;0
20190916 230628;1173734927331971072;@danielaovallee Online shop?;0;0
20190916 230545;1173734749262757889;@AylaRanzz Never change!;0;0
20190916 224355;1173729253013315585;@SmashKidsTV Who let the dogs out? 😅;0;0
20190916 223959;1173728264839413762;@KChenoweth @TargetNews @TargetCareers Thanks for coming. You were amazing! ❤️;2;39
20190916 223729;1173727633579884544;@ashleyt531 Slay!;0;1
20190916 223639;1173727422694514688;@jordienassif But we do see Lysol​ in your cart. 😉;1;10
20190916 223542;1173727183648493576;@aameliam Seems fitting. 💁‍♀️;0;0
20190916 213815;1173712728562786304;@8bitlee Squash Goals! 🎃;0;0
20190916 213541;1173712080383488007;@idbethearcher 100.;1;2
20190916 192237;1173678592624082944;@Kica333 Okay, but, same.;0;1
20190916 191558;1173676921017819137;@ToscaLee We love this read! ♥;0;4
20190916 191103;1173675685765890049;@favellahaley The compliment we didnt know we needed.;0;3
20190916 191034;1173675560612089857;@naancyv Hopefully they brighten your day. 🌻;0;0
20190916 190927;1173675281967669248;@hoagieknowsbest We would never!;0;1
20190916 190916;1173675233259245569;@justkittten PSA. ☝;1;6
20190916 155740;1173627016723214336;@leslietamezz Were not crying, youre crying.;0;0
20190916 155559;1173626594830798848;@macbookman85 Red. ♥;0;4
20190916 155537;1173626502489018368;@lyxh Been there...;0;0
20190916 155523;1173626443047276548;@princessslizzz Hot dog!! That looks like a fun time. 😜;0;0
20190916 154307;1173623355825688576;@alysanavarro Oh, we know.;0;8
20190916 154244;1173623261143478274;@gabriellem1995 He asked. 🤷;0;1
20190916 153910;1173622360550838273;@logkyakahengee Youre not wrong.;1;1
